datetime,co2,damper,occupant
2017/3/21 2:06,2.884956561,0,1
2017/3/21 2:07,2.884956561,0,1
2017/3/21 2:08,2.895731375,0,1
2017/3/21 2:09,2.895731375,0,1
2017/3/21 2:10,2.895731375,0,1
2017/3/21 2:11,2.895731375,0,1
2017/3/21 2:12,2.895731375,0,1
2017/3/21 2:13,2.860713228,0,1
2017/3/21 2:14,2.860713228,0,1
2017/3/21 2:15,2.860713228,0,1
2017/3/21 2:16,2.860713228,0,1
2017/3/21 2:17,2.860713228,0,1
2017/3/21 2:18,2.884956561,0,1
2017/3/21 2:19,2.884956561,0,1
2017/3/21 2:20,2.884956561,0,1
2017/3/21 2:21,2.884956561,0,1
2017/3/21 2:22,2.884956561,0,1
2017/3/21 2:23,2.836469896,0,1
2017/3/21 2:24,2.836469896,0,1
2017/3/21 2:25,2.836469896,0,1
2017/3/21 2:26,2.836469896,0,1
2017/3/21 2:27,2.836469896,0,1
2017/3/21 2:28,2.884956561,0,1
2017/3/21 2:29,2.884956561,0,1
2017/3/21 2:30,2.884956561,0,1
2017/3/21 2:31,2.884956561,0,1
2017/3/21 2:32,2.884956561,0,1
2017/3/21 2:33,2.860713228,0,1
2017/3/21 2:34,2.860713228,0,1
2017/3/21 2:35,2.860713228,0,1
2017/3/21 2:36,2.860713228,0,1
2017/3/21 2:37,2.860713228,0,1
2017/3/21 2:38,2.884956561,0,1
2017/3/21 2:39,2.884956561,0,1
2017/3/21 2:40,2.884956561,0,1
2017/3/21 2:41,2.884956561,0,1
2017/3/21 2:42,2.884956561,0,1
2017/3/21 2:43,2.844551006,0,1
2017/3/21 2:44,2.844551006,0,1
2017/3/21 2:45,2.844551006,0,1
2017/3/21 2:46,2.844551006,0,1
2017/3/21 2:47,2.844551006,0,1
2017/3/21 2:48,2.793370638,0,1
2017/3/21 2:49,2.793370638,0,1
2017/3/21 2:50,2.793370638,0,1
2017/3/21 2:51,2.793370638,0,1
2017/3/21 2:52,2.793370638,0,1
2017/3/21 2:53,2.80953286,0,1
2017/3/21 2:54,2.80953286,0,1
2017/3/21 2:55,2.80953286,0,1
2017/3/21 2:56,2.80953286,0,1
2017/3/21 2:57,2.80953286,0,1
2017/3/21 2:58,2.80953286,0,1
2017/3/21 2:59,2.81761397,0,1
2017/3/21 3:00,2.81761397,0,1
2017/3/21 3:01,2.81761397,0,1
2017/3/21 3:02,2.81761397,0,1
2017/3/21 3:03,2.836469896,0,1
2017/3/21 3:04,2.836469896,0,1
2017/3/21 3:05,2.836469896,0,1
2017/3/21 3:06,2.836469896,0,1
2017/3/21 3:07,2.836469896,0,1
2017/3/21 3:08,2.793370638,0,1
2017/3/21 3:09,2.793370638,0,1
2017/3/21 3:10,2.793370638,0,1
2017/3/21 3:11,2.793370638,0,1
2017/3/21 3:12,2.793370638,0,1
2017/3/21 3:13,2.793370638,0,1
2017/3/21 3:14,2.793370638,0,1
2017/3/21 3:15,2.793370638,0,1
2017/3/21 3:16,2.793370638,0,1
2017/3/21 3:17,2.801451749,0,1
2017/3/21 3:18,2.769127306,0,1
2017/3/21 3:19,2.769127306,0,1
2017/3/21 3:20,2.769127306,0,1
2017/3/21 3:21,2.769127306,0,1
2017/3/21 3:22,2.769127306,0,1
2017/3/21 3:23,2.769127306,0,1
2017/3/21 3:24,2.769127306,0,1
2017/3/21 3:25,2.769127306,0,1
2017/3/21 3:26,2.769127306,0,1
2017/3/21 3:27,2.769127306,0,1
2017/3/21 3:28,2.801451749,0,1
2017/3/21 3:29,2.801451749,0,1
2017/3/21 3:30,2.801451749,0,1
2017/3/21 3:31,2.801451749,0,1
2017/3/21 3:32,2.801451749,0,1
2017/3/21 3:33,2.701784715,0,1
2017/3/21 3:34,2.701784715,0,1
2017/3/21 3:35,2.701784715,0,1
2017/3/21 3:36,2.701784715,0,1
2017/3/21 3:37,2.701784715,0,1
2017/3/21 3:38,2.701784715,0,1
2017/3/21 3:39,2.701784715,0,1
2017/3/21 3:40,2.701784715,0,1
2017/3/21 3:41,2.701784715,0,1
2017/3/21 3:42,2.701784715,0,1
2017/3/21 3:43,2.793370638,0,1
2017/3/21 3:44,2.793370638,0,1
2017/3/21 3:45,2.793370638,0,1
2017/3/21 3:46,2.793370638,0,1
2017/3/21 3:47,2.793370638,0,1
2017/3/21 3:48,2.793370638,0,1
2017/3/21 3:49,2.793370638,0,1
2017/3/21 3:50,2.793370638,0,1
2017/3/21 3:51,2.793370638,0,1
2017/3/21 3:52,2.793370638,0,1
2017/3/21 3:53,2.751618232,0,1
2017/3/21 3:54,2.751618232,0,1
2017/3/21 3:55,2.751618232,0,1
2017/3/21 3:56,2.751618232,0,1
2017/3/21 3:57,2.751618232,0,1
2017/3/21 3:58,2.73545601,0,1
2017/3/21 3:59,2.73545601,0,1
2017/3/21 4:00,2.73545601,0,1
2017/3/21 4:01,2.73545601,0,1
2017/3/21 4:02,2.73545601,0,1
2017/3/21 4:03,2.777208416,0,1
2017/3/21 4:04,2.777208416,0,1
2017/3/21 4:05,2.777208416,0,1
2017/3/21 4:06,2.777208416,0,1
2017/3/21 4:07,2.777208416,0,1
2017/3/21 4:08,2.751618232,0,1
2017/3/21 4:09,2.751618232,0,1
2017/3/21 4:10,2.751618232,0,1
2017/3/21 4:11,2.751618232,0,1
2017/3/21 4:12,2.751618232,0,1
2017/3/21 4:13,2.777208416,0,1
2017/3/21 4:14,2.777208416,0,1
2017/3/21 4:15,2.777208416,0,1
2017/3/21 4:16,2.777208416,0,1
2017/3/21 4:17,2.777208416,0,1
2017/3/21 4:18,2.717946937,0,1
2017/3/21 4:19,2.717946937,0,1
2017/3/21 4:20,2.717946937,0,1
2017/3/21 4:21,2.717946937,0,1
2017/3/21 4:22,2.717946937,0,1
2017/3/21 4:23,2.761046195,0,1
2017/3/21 4:24,2.761046195,0,1
2017/3/21 4:25,2.761046195,0,1
2017/3/21 4:26,2.761046195,0,1
2017/3/21 4:27,2.761046195,0,1
2017/3/21 4:28,2.751618232,0,1
2017/3/21 4:29,2.751618232,0,1
2017/3/21 4:30,2.751618232,0,1
2017/3/21 4:31,2.751618232,0,1
2017/3/21 4:32,2.751618232,0,1
2017/3/21 4:33,2.73545601,0,1
2017/3/21 4:34,2.73545601,0,1
2017/3/21 4:35,2.73545601,0,1
2017/3/21 4:36,2.73545601,0,1
2017/3/21 4:37,2.73545601,0,1
2017/3/21 4:38,2.701784715,0,1
2017/3/21 4:39,2.701784715,0,1
2017/3/21 4:40,2.701784715,0,1
2017/3/21 4:41,2.701784715,0,1
2017/3/21 4:42,2.701784715,0,1
2017/3/21 4:43,2.743537121,0,1
2017/3/21 4:44,2.743537121,0,1
2017/3/21 4:45,2.743537121,0,1
2017/3/21 4:46,2.743537121,0,1
2017/3/21 4:47,2.743537121,0,1
2017/3/21 4:48,2.701784715,0,1
2017/3/21 4:49,2.701784715,0,1
2017/3/21 4:50,2.701784715,0,1
2017/3/21 4:51,2.701784715,0,1
2017/3/21 4:52,2.701784715,0,1
2017/3/21 4:53,2.650604347,0,1
2017/3/21 4:54,2.650604347,0,1
2017/3/21 4:55,2.650604347,0,1
2017/3/21 4:56,2.650604347,0,1
2017/3/21 4:57,2.650604347,0,1
2017/3/21 4:58,2.66003231,0,1
2017/3/21 4:59,2.66003231,0,1
2017/3/21 5:00,2.66003231,0,1
2017/3/21 5:01,2.66003231,0,1
2017/3/21 5:02,2.66003231,0,1
2017/3/21 5:03,2.684275642,0,1
2017/3/21 5:04,2.684275642,0,1
2017/3/21 5:05,2.684275642,0,1
2017/3/21 5:06,2.684275642,0,1
2017/3/21 5:07,2.684275642,0,1
2017/3/21 5:08,2.701784715,0,1
2017/3/21 5:09,2.701784715,0,1
2017/3/21 5:10,2.701784715,0,1
2017/3/21 5:11,2.701784715,0,1
2017/3/21 5:12,2.701784715,0,1
2017/3/21 5:13,2.66003231,0,1
2017/3/21 5:14,2.66003231,0,1
2017/3/21 5:15,2.66003231,0,1
2017/3/21 5:16,2.66003231,0,1
2017/3/21 5:17,2.66003231,0,1
2017/3/21 5:18,2.626361014,0,1
2017/3/21 5:19,2.626361014,0,1
2017/3/21 5:20,2.626361014,0,1
2017/3/21 5:21,2.626361014,0,1
2017/3/21 5:22,2.626361014,0,1
2017/3/21 5:23,2.701784715,0,1
2017/3/21 5:24,2.701784715,0,1
2017/3/21 5:25,2.701784715,0,1
2017/3/21 5:26,2.701784715,0,1
2017/3/21 5:27,2.701784715,0,1
2017/3/21 5:28,2.676194531,0,1
2017/3/21 5:29,2.676194531,0,1
2017/3/21 5:30,2.676194531,0,1
2017/3/21 5:31,2.676194531,0,1
2017/3/21 5:32,2.676194531,0,1
2017/3/21 5:33,2.701784715,0,1
2017/3/21 5:34,2.701784715,0,1
2017/3/21 5:35,2.701784715,0,1
2017/3/21 5:36,2.701784715,0,1
2017/3/21 5:37,2.701784715,0,1
2017/3/21 5:38,2.66003231,0,1
2017/3/21 5:39,2.66003231,0,1
2017/3/21 5:40,2.66003231,0,1
2017/3/21 5:41,2.66003231,0,1
2017/3/21 5:42,2.66003231,0,1
2017/3/21 5:43,2.66003231,0,1
2017/3/21 5:44,2.66003231,0,1
2017/3/21 5:45,2.66003231,0,1
2017/3/21 5:46,2.66003231,0,1
2017/3/21 5:47,2.66003231,0,1
2017/3/21 5:48,2.650604347,0,1
2017/3/21 5:49,2.650604347,0,1
2017/3/21 5:50,2.650604347,0,1
2017/3/21 5:51,2.650604347,0,1
2017/3/21 5:52,2.650604347,0,1
2017/3/21 5:53,2.626361014,0,1
2017/3/21 5:54,2.626361014,0,1
2017/3/21 5:55,2.626361014,0,1
2017/3/21 5:56,2.626361014,0,1
2017/3/21 5:57,2.626361014,0,1
2017/3/21 5:58,2.626361014,0,1
2017/3/21 5:59,2.626361014,0,1
2017/3/21 6:00,2.634442125,0,1
2017/3/21 6:01,2.634442125,0,1
2017/3/21 6:02,2.634442125,0,1
2017/3/21 6:03,2.592689719,0,1
2017/3/21 6:04,2.592689719,0,1
2017/3/21 6:05,2.592689719,0,1
2017/3/21 6:06,2.592689719,0,1
2017/3/21 6:07,2.592689719,0,1
2017/3/21 6:08,2.608851941,0,1
2017/3/21 6:09,2.608851941,0,1
2017/3/21 6:10,2.608851941,0,1
2017/3/21 6:11,2.608851941,0,1
2017/3/21 6:12,2.608851941,0,1
2017/3/21 6:13,2.676194531,0,1
2017/3/21 6:14,2.676194531,0,1
2017/3/21 6:15,2.676194531,0,1
2017/3/21 6:16,2.676194531,0,1
2017/3/21 6:17,2.676194531,0,1
2017/3/21 6:18,2.66003231,0,1
2017/3/21 6:19,2.66003231,0,1
2017/3/21 6:20,2.66003231,0,1
2017/3/21 6:21,2.66003231,0,1
2017/3/21 6:22,2.66003231,0,1
2017/3/21 6:23,2.650604347,0,1
2017/3/21 6:24,2.650604347,0,1
2017/3/21 6:25,2.650604347,0,1
2017/3/21 6:26,2.650604347,0,1
2017/3/21 6:27,2.650604347,0,1
2017/3/21 6:28,2.709865826,0,1
2017/3/21 6:29,2.709865826,0,1
2017/3/21 6:30,2.709865826,0,1
2017/3/21 6:31,1.733902129,20,1
2017/3/21 6:32,1.733902129,20,1
2017/3/21 6:33,1.733902129,20,1
2017/3/21 6:34,1.733902129,20,1
2017/3/21 6:35,1.733902129,20,1
2017/3/21 6:36,1.725821018,20,1
2017/3/21 6:37,1.725821018,20,1
2017/3/21 6:38,1.725821018,20,1
2017/3/21 6:39,1.725821018,20,1
2017/3/21 6:40,1.725821018,20,1
2017/3/21 6:41,1.725821018,20,1
2017/3/21 6:42,1.74198324,20,1
2017/3/21 6:43,1.658478428,20,1
2017/3/21 6:44,1.658478428,20,1
2017/3/21 6:45,1.658478428,20,0
2017/3/21 6:46,1.658478428,20,0
2017/3/21 6:47,1.658478428,20,0
2017/3/21 6:48,1.692149723,20,0
2017/3/21 6:49,1.692149723,20,0
2017/3/21 6:50,1.692149723,20,0
2017/3/21 6:51,1.692149723,20,0
2017/3/21 6:52,1.692149723,20,0
2017/3/21 6:53,1.666559539,20,0
2017/3/21 6:54,1.666559539,20,0
2017/3/21 6:55,1.666559539,20,0
2017/3/21 6:56,1.666559539,20,0
2017/3/21 6:57,1.666559539,20,0
2017/3/21 6:58,1.650397317,20,0
2017/3/21 6:59,1.650397317,20,0
2017/3/21 7:00,2.626361014,0,0
2017/3/21 7:01,2.626361014,0,0
2017/3/21 7:02,2.626361014,0,0
2017/3/21 7:03,2.583261757,0,0
2017/3/21 7:04,2.559018424,0,0
2017/3/21 7:05,2.559018424,0,0
2017/3/21 7:06,2.559018424,0,0
2017/3/21 7:07,2.559018424,0,0
2017/3/21 7:08,2.559018424,0,0
2017/3/21 7:09,2.626361014,0,0
2017/3/21 7:10,2.626361014,0,0
2017/3/21 7:11,2.626361014,0,0
2017/3/21 7:12,2.626361014,0,0
2017/3/21 7:13,1.650397317,20,0
2017/3/21 7:14,1.759492313,20,0
2017/3/21 7:15,1.759492313,20,0
2017/3/21 7:16,1.759492313,20,0
2017/3/21 7:17,1.759492313,20,0
2017/3/21 7:18,1.759492313,20,0
2017/3/21 7:19,1.852425088,20,0
2017/3/21 7:20,1.852425088,20,0
2017/3/21 7:21,1.852425088,20,0
2017/3/21 7:22,1.852425088,20,0
2017/3/21 7:23,1.852425088,20,0
2017/3/21 7:24,1.868587309,20,0
2017/3/21 7:25,1.868587309,20,0
2017/3/21 7:26,1.868587309,20,0
2017/3/21 7:27,1.868587309,20,0
2017/3/21 7:28,1.868587309,20,0
2017/3/21 7:29,1.908992863,20,0
2017/3/21 7:30,1.908992863,20,0
2017/3/21 7:31,1.908992863,20,0
2017/3/21 7:32,1.908992863,20,0
2017/3/21 7:33,1.908992863,20,0
2017/3/21 7:34,1.94401101,20,0
2017/3/21 7:35,1.94401101,20,0
2017/3/21 7:36,1.94401101,20,0
2017/3/21 7:37,1.94401101,20,0
2017/3/21 7:38,1.94401101,20,0
2017/3/21 7:39,2.062533969,20,0
2017/3/21 7:40,2.062533969,20,0
2017/3/21 7:41,2.062533969,20,0
2017/3/21 7:42,2.062533969,20,0
2017/3/21 7:43,3.038497666,0,0
2017/3/21 7:44,2.987317297,0,0
2017/3/21 7:45,2.987317297,0,0
2017/3/21 7:46,2.987317297,0,0
2017/3/21 7:47,2.987317297,0,0
2017/3/21 7:48,2.987317297,0,0
2017/3/21 7:49,3.105840256,0,0
2017/3/21 7:50,3.105840256,0,0
2017/3/21 7:51,3.105840256,0,0
2017/3/21 7:52,3.105840256,0,0
2017/3/21 7:53,3.105840256,0,0
2017/3/21 7:54,3.138164699,0,0
2017/3/21 7:55,3.138164699,0,0
2017/3/21 7:56,3.138164699,0,0
2017/3/21 7:57,3.138164699,0,0
2017/3/21 7:58,3.138164699,0,0
2017/3/21 7:59,3.105840256,0,0
2017/3/21 8:00,3.105840256,0,0
2017/3/21 8:01,3.105840256,0,0
2017/3/21 8:02,3.105840256,0,0
2017/3/21 8:03,3.105840256,0,0
2017/3/21 8:04,3.086984331,0,0
2017/3/21 8:05,3.086984331,0,0
2017/3/21 8:06,3.086984331,0,0
2017/3/21 8:07,3.086984331,0,0
2017/3/21 8:08,3.086984331,0,0
2017/3/21 8:09,3.038497666,0,0
2017/3/21 8:10,3.038497666,0,0
2017/3/21 8:11,3.038497666,0,0
2017/3/21 8:12,3.038497666,0,0
2017/3/21 8:13,3.038497666,0,0
2017/3/21 8:14,3.105840256,0,0
2017/3/21 8:15,3.105840256,0,0
2017/3/21 8:16,3.105840256,0,0
2017/3/21 8:17,3.105840256,0,0
2017/3/21 8:18,3.105840256,0,0
2017/3/21 8:19,3.154326921,0,0
2017/3/21 8:20,3.154326921,0,0
2017/3/21 8:21,3.154326921,0,0
2017/3/21 8:22,3.154326921,0,0
2017/3/21 8:23,3.154326921,0,0
2017/3/21 8:24,3.299786916,0,0
2017/3/21 8:25,3.299786916,0,0
2017/3/21 8:26,3.299786916,0,0
2017/3/21 8:27,3.299786916,0,0
2017/3/21 8:28,3.299786916,0,0
2017/3/21 8:29,3.2135884,0,0
2017/3/21 8:30,3.2135884,0,0
2017/3/21 8:31,3.2135884,0,0
2017/3/21 8:32,3.2135884,0,0
2017/3/21 8:33,3.2135884,0,0
2017/3/21 8:34,3.2135884,0,0
2017/3/21 8:35,3.2135884,0,0
2017/3/21 8:36,3.221669511,0,0
2017/3/21 8:37,2.245705814,20,0
2017/3/21 8:38,2.245705814,20,0
2017/3/21 8:39,2.380390994,20,0
2017/3/21 8:40,2.380390994,20,0
2017/3/21 8:41,2.380390994,20,0
2017/3/21 8:42,2.380390994,20,0
2017/3/21 8:43,2.380390994,20,0
2017/3/21 8:44,2.197219149,20,0
2017/3/21 8:45,2.197219149,20,0
2017/3/21 8:46,2.197219149,20,0
2017/3/21 8:47,2.197219149,20,0
2017/3/21 8:48,2.197219149,20,0
2017/3/21 8:49,2.162201002,20,0
2017/3/21 8:50,2.162201002,20,0
2017/3/21 8:51,2.162201002,20,0
2017/3/21 8:52,2.162201002,20,0
2017/3/21 8:53,2.162201002,20,0
2017/3/21 8:54,2.162201002,20,0
2017/3/21 8:55,2.162201002,20,0
2017/3/21 8:56,2.162201002,20,0
2017/3/21 8:57,2.162201002,20,0
2017/3/21 8:58,2.162201002,20,0
2017/3/21 8:59,2.094858412,20,0
2017/3/21 9:00,2.094858412,20,0
2017/3/21 9:01,2.094858412,20,0
2017/3/21 9:02,2.094858412,20,0
2017/3/21 9:03,2.094858412,20,0
2017/3/21 9:04,2.146038781,20,0
2017/3/21 9:05,2.146038781,20,0
2017/3/21 9:06,2.146038781,20,0
2017/3/21 9:07,2.146038781,20,1
2017/3/21 9:08,2.146038781,20,0
2017/3/21 9:09,2.170282113,20,0
2017/3/21 9:10,2.170282113,20,0
2017/3/21 9:11,2.170282113,20,0
2017/3/21 9:12,2.170282113,20,0
2017/3/21 9:13,2.170282113,20,0
2017/3/21 9:14,2.229543592,20,0
2017/3/21 9:15,2.229543592,20,0
2017/3/21 9:16,2.229543592,20,0
2017/3/21 9:17,2.229543592,20,0
2017/3/21 9:18,2.229543592,20,0
2017/3/21 9:19,2.296886182,20,0
2017/3/21 9:20,2.296886182,20,0
2017/3/21 9:21,2.296886182,20,0
2017/3/21 9:22,2.296886182,20,0
2017/3/21 9:23,2.296886182,20,0
2017/3/21 9:24,2.296886182,20,0
2017/3/21 9:25,2.296886182,20,0
2017/3/21 9:26,2.296886182,20,0
2017/3/21 9:27,2.296886182,20,0
2017/3/21 9:28,2.296886182,20,0
2017/3/21 9:29,2.20530026,20,0
2017/3/21 9:30,2.20530026,20,0
2017/3/21 9:31,2.20530026,20,0
2017/3/21 9:32,2.20530026,20,0
2017/3/21 9:33,2.20530026,20,0
2017/3/21 9:34,2.043678044,20,0
2017/3/21 9:35,2.043678044,20,0
2017/3/21 9:36,2.043678044,20,0
2017/3/21 9:37,2.043678044,20,0
2017/3/21 9:38,2.043678044,20,0
2017/3/21 9:39,2.129876559,20,0
2017/3/21 9:40,2.129876559,20,0
2017/3/21 9:41,2.129876559,20,0
2017/3/21 9:42,2.129876559,20,0
2017/3/21 9:43,2.129876559,20,0
2017/3/21 9:44,2.264561739,20,0
2017/3/21 9:45,2.264561739,20,0
2017/3/21 9:46,2.264561739,20,0
2017/3/21 9:47,2.264561739,20,0
2017/3/21 9:48,2.264561739,20,0
2017/3/21 9:49,2.264561739,20,0
2017/3/21 9:50,3.240525436,0,0
2017/3/21 9:51,3.240525436,0,0
2017/3/21 9:52,3.240525436,0,0
2017/3/21 9:53,3.240525436,0,0
2017/3/21 9:54,3.264768769,0,0
2017/3/21 9:55,3.264768769,0,0
2017/3/21 9:56,3.264768769,0,0
2017/3/21 9:57,3.264768769,0,0
2017/3/21 9:58,2.439652473,20,0
2017/3/21 9:59,2.439652473,20,5
2017/3/21 10:00,2.439652473,20,5
2017/3/21 10:01,2.439652473,20,4
2017/3/21 10:02,2.439652473,20,4
2017/3/21 10:03,2.439652473,20,5
2017/3/21 10:04,2.439652473,20,5
2017/3/21 10:05,2.439652473,20,5
2017/3/21 10:06,2.431571363,20,5
2017/3/21 10:07,2.431571363,20,5
2017/3/21 10:08,2.372309883,20,5
2017/3/21 10:09,2.372309883,20,5
2017/3/21 10:10,2.372309883,20,5
2017/3/21 10:11,2.372309883,20,5
2017/3/21 10:12,2.372309883,20,5
2017/3/21 10:13,2.399246919,20,5
2017/3/21 10:14,2.399246919,20,5
2017/3/21 10:15,2.399246919,20,5
2017/3/21 10:16,2.399246919,20,5
2017/3/21 10:17,2.399246919,20,5
2017/3/21 10:18,3.029573563,20,5
2017/3/21 10:19,3.029573563,20,5
2017/3/21 10:20,3.029573563,20,5
2017/3/21 10:21,3.029573563,20,5
2017/3/21 10:22,3.029573563,20,5
2017/3/21 10:23,3.207358001,20,5
2017/3/21 10:24,3.207358001,20,5
2017/3/21 10:25,3.207358001,20,5
2017/3/21 10:26,3.207358001,20,5
2017/3/21 10:27,3.207358001,20,5
2017/3/21 10:28,3.072672821,20,5
2017/3/21 10:29,3.072672821,20,5
2017/3/21 10:30,3.072672821,20,5
2017/3/21 10:31,3.072672821,20,5
2017/3/21 10:32,3.072672821,20,5
2017/3/21 10:33,3.113078375,20,5
2017/3/21 10:34,3.113078375,20,5
2017/3/21 10:35,3.113078375,20,5
2017/3/21 10:36,3.113078375,20,5
2017/3/21 10:37,3.113078375,20,5
2017/3/21 10:38,3.231601333,20,5
2017/3/21 10:39,3.231601333,20,5
2017/3/21 10:40,3.231601333,20,5
2017/3/21 10:41,3.231601333,20,5
2017/3/21 10:42,3.231601333,20,5
2017/3/21 10:43,3.148096521,20,5
2017/3/21 10:44,3.148096521,20,5
2017/3/21 10:45,3.148096521,20,5
2017/3/21 10:46,3.148096521,20,5
2017/3/21 10:47,3.148096521,20,5
2017/3/21 10:48,3.239682444,20,5
2017/3/21 10:49,3.239682444,20,5
2017/3/21 10:50,3.239682444,20,5
2017/3/21 10:51,3.239682444,20,5
2017/3/21 10:52,3.239682444,20,5
2017/3/21 10:53,3.239682444,20,5
2017/3/21 10:54,3.247763555,20,5
2017/3/21 10:55,3.282781702,20,5
2017/3/21 10:56,3.282781702,20,5
2017/3/21 10:57,3.282781702,20,5
2017/3/21 10:58,3.282781702,20,5
2017/3/21 10:59,3.282781702,20,5
2017/3/21 11:00,3.390529846,20,5
2017/3/21 11:01,3.390529846,20,5
2017/3/21 11:02,3.390529846,20,5
2017/3/21 11:03,3.390529846,20,5
2017/3/21 11:04,3.390529846,20,5
