datetime,co2,damper,occupant
2017/3/21 2:07,2.261636256,0,2
2017/3/21 2:08,2.261636256,0,2
2017/3/21 2:09,2.261636256,0,2
2017/3/21 2:10,2.274559892,0,2
2017/3/21 2:11,2.274559892,0,2
2017/3/21 2:12,2.274559892,0,2
2017/3/21 2:13,2.274559892,0,2
2017/3/21 2:14,2.274559892,0,2
2017/3/21 2:15,2.24871262,0,2
2017/3/21 2:16,2.24871262,0,2
2017/3/21 2:17,2.24871262,0,2
2017/3/21 2:18,2.24871262,0,2
2017/3/21 2:19,2.24871262,0,2
2017/3/21 2:20,2.190556259,0,2
2017/3/21 2:21,2.190556259,0,2
2017/3/21 2:22,2.190556259,0,2
2017/3/21 2:23,2.190556259,0,2
2017/3/21 2:24,2.190556259,0,2
2017/3/21 2:25,2.235788985,0,2
2017/3/21 2:26,2.235788985,0,2
2017/3/21 2:27,2.235788985,0,2
2017/3/21 2:28,2.235788985,0,2
2017/3/21 2:29,2.235788985,0,2
2017/3/21 2:30,2.255174438,0,2
2017/3/21 2:31,2.255174438,0,2
2017/3/21 2:32,2.255174438,0,2
2017/3/21 2:33,2.255174438,0,2
2017/3/21 2:34,2.255174438,0,2
2017/3/21 2:35,2.255174438,0,2
2017/3/21 2:36,2.255174438,0,2
2017/3/21 2:37,2.255174438,0,2
2017/3/21 2:38,2.255174438,0,2
2017/3/21 2:39,2.24871262,0,2
2017/3/21 2:40,2.24871262,0,2
2017/3/21 2:41,2.24871262,0,2
2017/3/21 2:42,2.24871262,0,2
2017/3/21 2:43,2.24871262,0,2
2017/3/21 2:44,2.24871262,0,2
2017/3/21 2:45,2.197018077,0,2
2017/3/21 2:46,2.197018077,0,2
2017/3/21 2:47,2.197018077,0,2
2017/3/21 2:48,2.197018077,0,2
2017/3/21 2:49,2.197018077,0,2
2017/3/21 2:50,2.119476263,0,2
2017/3/21 2:51,2.119476263,0,2
2017/3/21 2:52,2.119476263,0,2
2017/3/21 2:53,2.119476263,0,2
2017/3/21 2:54,2.119476263,0,2
2017/3/21 2:55,2.171170806,0,2
2017/3/21 2:56,2.171170806,0,2
2017/3/21 2:57,2.171170806,0,2
2017/3/21 2:58,2.171170806,0,2
2017/3/21 2:59,2.171170806,0,2
2017/3/21 3:00,2.209941713,0,2
2017/3/21 3:01,2.209941713,0,2
2017/3/21 3:02,2.209941713,0,2
2017/3/21 3:03,2.209941713,0,2
2017/3/21 3:04,2.209941713,0,2
2017/3/21 3:05,2.209941713,0,2
2017/3/21 3:06,2.209941713,0,2
2017/3/21 3:07,2.209941713,0,2
2017/3/21 3:08,2.209941713,0,2
2017/3/21 3:09,2.209941713,0,2
2017/3/21 3:10,2.222865349,0,2
2017/3/21 3:11,2.222865349,0,2
2017/3/21 3:12,2.222865349,0,2
2017/3/21 3:13,2.222865349,0,2
2017/3/21 3:14,2.222865349,0,2
2017/3/21 3:15,2.222865349,0,2
2017/3/21 3:16,2.222865349,0,2
2017/3/21 3:17,2.222865349,0,2
2017/3/21 3:18,2.222865349,0,2
2017/3/21 3:19,2.222865349,0,2
2017/3/21 3:20,2.197018077,0,2
2017/3/21 3:21,2.197018077,0,2
2017/3/21 3:22,2.197018077,0,2
2017/3/21 3:23,2.197018077,0,2
2017/3/21 3:24,2.197018077,0,2
2017/3/21 3:25,2.209941713,0,2
2017/3/21 3:26,2.209941713,0,2
2017/3/21 3:27,2.209941713,0,2
2017/3/21 3:28,2.209941713,0,2
2017/3/21 3:29,2.209941713,0,2
2017/3/21 3:30,2.190556259,0,2
2017/3/21 3:31,2.190556259,0,2
2017/3/21 3:32,2.190556259,0,2
2017/3/21 3:33,2.190556259,0,2
2017/3/21 3:34,2.190556259,0,2
2017/3/21 3:35,2.171170806,0,2
2017/3/21 3:36,2.171170806,0,2
2017/3/21 3:37,2.171170806,0,2
2017/3/21 3:38,2.171170806,0,2
2017/3/21 3:39,2.171170806,0,2
2017/3/21 3:40,2.177632624,0,2
2017/3/21 3:41,2.177632624,0,2
2017/3/21 3:42,2.177632624,0,2
2017/3/21 3:43,2.177632624,0,2
2017/3/21 3:44,2.177632624,0,2
2017/3/21 3:45,2.209941713,0,2
2017/3/21 3:46,2.209941713,0,2
2017/3/21 3:47,2.209941713,0,2
2017/3/21 3:48,2.209941713,0,2
2017/3/21 3:49,2.209941713,0,2
2017/3/21 3:50,2.171170806,0,2
2017/3/21 3:51,2.171170806,0,2
2017/3/21 3:52,2.171170806,0,2
2017/3/21 3:53,2.171170806,0,2
2017/3/21 3:54,2.171170806,0,2
2017/3/21 3:55,2.222865349,0,2
2017/3/21 3:56,2.222865349,0,2
2017/3/21 3:57,2.222865349,0,2
2017/3/21 3:58,2.222865349,0,2
2017/3/21 3:59,2.222865349,0,2
2017/3/21 4:00,2.222865349,0,2
2017/3/21 4:01,2.222865349,0,2
2017/3/21 4:02,2.222865349,0,2
2017/3/21 4:03,2.222865349,0,2
2017/3/21 4:04,2.222865349,0,2
2017/3/21 4:05,2.171170806,0,2
2017/3/21 4:06,2.171170806,0,2
2017/3/21 4:07,2.171170806,0,2
2017/3/21 4:08,2.171170806,0,2
2017/3/21 4:09,2.171170806,0,2
2017/3/21 4:10,2.15824717,0,2
2017/3/21 4:11,2.15824717,0,2
2017/3/21 4:12,2.15824717,0,2
2017/3/21 4:13,2.15824717,0,2
2017/3/21 4:14,2.15824717,0,2
2017/3/21 4:15,2.138861716,0,2
2017/3/21 4:16,2.138861716,0,2
2017/3/21 4:17,2.138861716,0,2
2017/3/21 4:18,2.138861716,0,2
2017/3/21 4:19,2.138861716,0,2
2017/3/21 4:20,2.138861716,0,2
2017/3/21 4:21,2.138861716,0,2
2017/3/21 4:22,2.138861716,0,2
2017/3/21 4:23,2.138861716,0,2
2017/3/21 4:24,2.138861716,0,2
2017/3/21 4:25,2.171170806,0,2
2017/3/21 4:26,2.171170806,0,2
2017/3/21 4:27,2.171170806,0,2
2017/3/21 4:28,2.171170806,0,2
2017/3/21 4:29,2.171170806,0,2
2017/3/21 4:30,2.171170806,0,2
2017/3/21 4:31,2.171170806,0,2
2017/3/21 4:32,2.171170806,0,2
2017/3/21 4:33,2.171170806,0,2
2017/3/21 4:34,2.171170806,0,2
2017/3/21 4:35,2.132399899,0,2
2017/3/21 4:36,2.132399899,0,2
2017/3/21 4:37,2.132399899,0,2
2017/3/21 4:38,2.132399899,0,2
2017/3/21 4:39,2.132399899,0,2
2017/3/21 4:40,2.132399899,0,2
2017/3/21 4:41,2.132399899,0,2
2017/3/21 4:42,2.132399899,0,2
2017/3/21 4:43,2.132399899,0,2
2017/3/21 4:44,2.132399899,0,2
2017/3/21 4:45,2.106552627,0,2
2017/3/21 4:46,2.106552627,0,2
2017/3/21 4:47,2.106552627,0,2
2017/3/21 4:48,2.106552627,0,2
2017/3/21 4:49,2.106552627,0,2
2017/3/21 4:50,2.119476263,0,2
2017/3/21 4:51,2.119476263,0,2
2017/3/21 4:52,2.119476263,0,2
2017/3/21 4:53,2.119476263,0,2
2017/3/21 4:54,2.119476263,0,2
2017/3/21 4:55,2.100090809,0,2
2017/3/21 4:56,2.100090809,0,2
2017/3/21 4:57,2.100090809,0,2
2017/3/21 4:58,2.100090809,0,2
2017/3/21 4:59,2.100090809,0,2
2017/3/21 5:00,2.119476263,0,2
2017/3/21 5:01,2.119476263,0,2
2017/3/21 5:02,2.119476263,0,2
2017/3/21 5:03,2.119476263,0,2
2017/3/21 5:04,2.119476263,0,2
2017/3/21 5:05,2.151785352,0,2
2017/3/21 5:06,2.151785352,0,2
2017/3/21 5:07,2.151785352,0,2
2017/3/21 5:08,2.151785352,0,2
2017/3/21 5:09,2.151785352,0,2
2017/3/21 5:10,2.171170806,0,2
2017/3/21 5:11,2.171170806,0,2
2017/3/21 5:12,2.171170806,0,2
2017/3/21 5:13,2.171170806,0,2
2017/3/21 5:14,2.171170806,0,2
2017/3/21 5:15,2.106552627,0,2
2017/3/21 5:16,2.106552627,0,2
2017/3/21 5:17,2.106552627,0,2
2017/3/21 5:18,2.106552627,0,0
2017/3/21 5:19,2.106552627,0,0
2017/3/21 5:20,2.151785352,0,0
2017/3/21 5:21,2.151785352,0,0
2017/3/21 5:22,2.151785352,0,0
2017/3/21 5:23,2.151785352,0,0
2017/3/21 5:24,2.151785352,0,0
2017/3/21 5:25,2.177632624,0,0
2017/3/21 5:26,2.177632624,0,0
2017/3/21 5:27,2.177632624,0,0
2017/3/21 5:28,2.177632624,0,0
2017/3/21 5:29,2.177632624,0,0
2017/3/21 5:30,2.203479895,0,0
2017/3/21 5:31,2.203479895,0,0
2017/3/21 5:32,2.203479895,0,0
2017/3/21 5:33,2.203479895,0,0
2017/3/21 5:34,2.203479895,0,0
2017/3/21 5:35,2.203479895,0,0
2017/3/21 5:36,2.203479895,0,0
2017/3/21 5:37,2.203479895,0,0
2017/3/21 5:38,2.203479895,0,0
2017/3/21 5:39,2.203479895,0,0
2017/3/21 5:40,2.222865349,0,0
2017/3/21 5:41,2.222865349,0,0
2017/3/21 5:42,2.222865349,0,0
2017/3/21 5:43,2.222865349,0,0
2017/3/21 5:44,2.222865349,0,0
2017/3/21 5:45,2.119476263,0,0
2017/3/21 5:46,2.119476263,0,0
2017/3/21 5:47,2.119476263,0,0
2017/3/21 5:48,2.119476263,0,0
2017/3/21 5:49,2.119476263,0,0
2017/3/21 5:50,2.093628991,0,0
2017/3/21 5:51,2.093628991,0,0
2017/3/21 5:52,2.093628991,0,0
2017/3/21 5:53,2.093628991,0,0
2017/3/21 5:54,2.093628991,0,0
2017/3/21 5:55,2.15824717,0,0
2017/3/21 5:56,2.15824717,0,0
2017/3/21 5:57,2.15824717,0,0
2017/3/21 5:58,2.15824717,0,0
2017/3/21 5:59,2.15824717,0,0
2017/3/21 6:00,2.171170806,0,0
2017/3/21 6:01,2.171170806,0,0
2017/3/21 6:02,2.171170806,0,0
2017/3/21 6:03,2.171170806,0,0
2017/3/21 6:04,2.171170806,0,0
2017/3/21 6:05,2.132399899,0,0
2017/3/21 6:06,2.132399899,0,0
2017/3/21 6:07,2.132399899,0,0
2017/3/21 6:08,2.132399899,0,0
2017/3/21 6:09,2.132399899,0,0
2017/3/21 6:10,2.151785352,0,0
2017/3/21 6:11,2.151785352,0,0
2017/3/21 6:12,2.151785352,0,0
2017/3/21 6:13,2.151785352,0,0
2017/3/21 6:14,2.151785352,0,0
2017/3/21 6:15,2.171170806,0,0
2017/3/21 6:16,2.171170806,0,0
2017/3/21 6:17,2.171170806,0,0
2017/3/21 6:18,2.171170806,0,0
2017/3/21 6:19,2.171170806,0,0
2017/3/21 6:20,2.132399899,0,0
2017/3/21 6:21,2.132399899,0,0
2017/3/21 6:22,2.132399899,0,0
2017/3/21 6:23,2.132399899,0,0
2017/3/21 6:24,2.132399899,0,0
2017/3/21 6:25,2.106552627,0,0
2017/3/21 6:26,2.106552627,0,0
2017/3/21 6:27,2.106552627,0,0
2017/3/21 6:28,2.106552627,0,0
2017/3/21 6:29,2.106552627,0,0
2017/3/21 6:30,2.177632624,0,0
2017/3/21 6:31,1.388018565,20,0
2017/3/21 6:32,1.388018565,20,0
2017/3/21 6:33,1.388018565,20,0
2017/3/21 6:34,1.388018565,20,0
2017/3/21 6:35,1.349247658,20,0
2017/3/21 6:36,1.349247658,20,2
2017/3/21 6:37,1.349247658,20,2
2017/3/21 6:38,1.349247658,20,2
2017/3/21 6:39,1.349247658,20,2
2017/3/21 6:40,1.258782208,20,2
2017/3/21 6:41,1.258782208,20,2
2017/3/21 6:42,1.258782208,20,2
2017/3/21 6:43,1.258782208,20,2
2017/3/21 6:44,1.258782208,20,2
2017/3/21 6:45,1.174778575,20,2
2017/3/21 6:46,1.174778575,20,2
2017/3/21 6:47,1.174778575,20,2
2017/3/21 6:48,1.174778575,20,2
2017/3/21 6:49,1.174778575,20,2
2017/3/21 6:50,1.174778575,20,2
2017/3/21 6:51,1.174778575,20,2
2017/3/21 6:52,1.174778575,20,2
2017/3/21 6:53,1.174778575,20,2
2017/3/21 6:54,1.174778575,20,2
2017/3/21 6:55,1.213549483,20,2
2017/3/21 6:56,1.213549483,20,2
2017/3/21 6:57,1.213549483,20,2
2017/3/21 6:58,1.213549483,20,2
2017/3/21 6:59,1.213549483,20,2
2017/3/21 7:00,1.336324022,20,2
2017/3/21 7:01,1.336324022,20,2
2017/3/21 7:02,1.336324022,20,3
2017/3/21 7:03,1.336324022,20,2
2017/3/21 7:04,1.336324022,20,3
2017/3/21 7:05,1.459098562,20,3
2017/3/21 7:06,1.459098562,20,3
2017/3/21 7:07,1.459098562,20,3
2017/3/21 7:08,1.459098562,20,3
2017/3/21 7:09,1.459098562,20,3
2017/3/21 7:10,1.543102194,20,3
2017/3/21 7:11,1.543102194,20,3
2017/3/21 7:12,1.543102194,20,3
2017/3/21 7:13,1.543102194,20,3
2017/3/21 7:14,1.543102194,20,3
2017/3/21 7:15,1.588334919,20,3
2017/3/21 7:16,1.588334919,20,2
2017/3/21 7:17,1.588334919,20,2
2017/3/21 7:18,1.588334919,20,1
2017/3/21 7:19,1.588334919,20,1
2017/3/21 7:20,1.588334919,20,3
2017/3/21 7:21,1.588334919,20,4
2017/3/21 7:22,1.588334919,20,4
2017/3/21 7:23,1.588334919,20,4
2017/3/21 7:24,1.588334919,20,5
2017/3/21 7:25,1.743418548,20,5
2017/3/21 7:26,1.743418548,20,6
2017/3/21 7:27,1.743418548,20,6
2017/3/21 7:28,1.743418548,20,6
2017/3/21 7:29,1.743418548,20,6
2017/3/21 7:30,1.795113091,20,6
2017/3/21 7:31,1.795113091,20,6
2017/3/21 7:32,1.795113091,20,6
2017/3/21 7:33,1.795113091,20,6
2017/3/21 7:34,1.795113091,20,6
2017/3/21 7:35,1.866193088,20,6
2017/3/21 7:36,1.866193088,20,6
2017/3/21 7:37,1.866193088,20,6
2017/3/21 7:38,1.866193088,20,6
2017/3/21 7:39,1.866193088,20,6
2017/3/21 7:40,2.105280349,20,6
2017/3/21 7:41,2.105280349,20,6
2017/3/21 7:42,2.105280349,20,6
2017/3/21 7:43,2.105280349,20,6
2017/3/21 7:44,2.105280349,20,6
2017/3/21 7:45,2.053585806,20,6
2017/3/21 7:46,2.053585806,20,6
2017/3/21 7:47,2.053585806,20,7
2017/3/21 7:48,2.053585806,20,6
2017/3/21 7:49,2.053585806,20,6
2017/3/21 7:50,2.208669435,20,6
2017/3/21 7:51,2.208669435,20,8
2017/3/21 7:52,2.208669435,20,8
2017/3/21 7:53,2.208669435,20,7
2017/3/21 7:54,2.208669435,20,7
2017/3/21 7:55,2.240978525,20,7
2017/3/21 7:56,2.240978525,20,8
2017/3/21 7:57,2.240978525,20,5
2017/3/21 7:58,2.240978525,20,5
2017/3/21 7:59,2.240978525,20,5
2017/3/21 8:00,2.137589439,20,5
2017/3/21 8:01,2.137589439,20,7
2017/3/21 8:02,2.137589439,20,6
2017/3/21 8:03,2.137589439,20,6
2017/3/21 8:04,2.137589439,20,7
2017/3/21 8:05,2.279749432,20,7
2017/3/21 8:06,2.279749432,20,7
2017/3/21 8:07,2.279749432,20,8
2017/3/21 8:08,2.279749432,20,8
2017/3/21 8:09,2.279749432,20,8
2017/3/21 8:10,2.228054889,20,7
2017/3/21 8:11,2.228054889,20,7
2017/3/21 8:12,2.228054889,20,7
2017/3/21 8:13,2.228054889,20,7
2017/3/21 8:14,2.228054889,20,7
2017/3/21 8:15,2.279749432,20,8
2017/3/21 8:16,2.279749432,20,8
2017/3/21 8:17,2.279749432,20,9
2017/3/21 8:18,2.279749432,20,9
2017/3/21 8:19,2.279749432,20,9
2017/3/21 8:20,2.344367611,20,10
2017/3/21 8:21,2.344367611,20,10
2017/3/21 8:22,2.344367611,20,10
2017/3/21 8:23,2.441294879,20,10
2017/3/21 8:24,2.441294879,20,10
2017/3/21 8:25,2.441294879,20,9
2017/3/21 8:26,2.441294879,20,8
2017/3/21 8:27,2.441294879,20,8
2017/3/21 8:28,2.473603968,20,9
2017/3/21 8:29,2.473603968,20,9
2017/3/21 8:30,2.473603968,20,10
2017/3/21 8:31,2.473603968,20,12
2017/3/21 8:32,2.473603968,20,11
2017/3/21 8:33,2.570531236,20,11
2017/3/21 8:34,2.570531236,20,12
2017/3/21 8:35,2.570531236,20,12
2017/3/21 8:36,2.570531236,20,13
2017/3/21 8:37,2.570531236,20,13
2017/3/21 8:38,2.622225779,20,13
2017/3/21 8:39,2.622225779,20,14
2017/3/21 8:40,2.622225779,20,14
2017/3/21 8:41,2.622225779,20,14
2017/3/21 8:42,2.622225779,20,14
2017/3/21 8:43,2.654534869,20,14
2017/3/21 8:44,2.654534869,20,14
2017/3/21 8:45,2.654534869,20,14
2017/3/21 8:46,2.654534869,20,14
2017/3/21 8:47,2.654534869,20,14
2017/3/21 8:48,2.628687597,20,14
2017/3/21 8:49,2.628687597,20,11
2017/3/21 8:50,2.628687597,20,11
2017/3/21 8:51,2.628687597,20,11
2017/3/21 8:52,2.628687597,20,11
2017/3/21 8:53,2.686843958,20,10
2017/3/21 8:54,2.686843958,20,10
2017/3/21 8:55,2.686843958,20,10
2017/3/21 8:56,2.686843958,20,10
2017/3/21 8:57,2.686843958,20,10
2017/3/21 8:58,2.725614865,20,10
2017/3/21 8:59,2.725614865,20,10
2017/3/21 9:00,2.725614865,20,10
2017/3/21 9:01,2.725614865,20,10
2017/3/21 9:02,2.725614865,20,10
2017/3/21 9:03,2.783771226,20,10
2017/3/21 9:04,2.783771226,20,10
2017/3/21 9:05,2.783771226,20,10
2017/3/21 9:06,2.783771226,20,10
2017/3/21 9:07,2.783771226,20,10
2017/3/21 9:08,2.887160312,20,10
2017/3/21 9:09,2.887160312,20,10
2017/3/21 9:10,2.887160312,20,10
2017/3/21 9:11,2.887160312,20,10
2017/3/21 9:12,2.887160312,20,9
2017/3/21 9:13,2.906545766,20,6
2017/3/21 9:14,2.906545766,20,6
2017/3/21 9:15,2.906545766,20,6
2017/3/21 9:16,2.906545766,20,6
2017/3/21 9:17,2.906545766,20,8
2017/3/21 9:18,2.880698494,20,8
2017/3/21 9:19,2.880698494,20,8
2017/3/21 9:20,2.880698494,20,8
2017/3/21 9:21,2.880698494,20,8
2017/3/21 9:22,2.880698494,20,7
2017/3/21 9:23,2.913007584,20,7
2017/3/21 9:24,2.913007584,20,7
2017/3/21 9:25,2.913007584,20,7
2017/3/21 9:26,2.913007584,20,8
2017/3/21 9:27,2.913007584,20,8
2017/3/21 9:28,2.951778491,20,8
2017/3/21 9:29,2.951778491,20,8
2017/3/21 9:30,2.951778491,20,8
2017/3/21 9:31,2.951778491,20,8
2017/3/21 9:32,2.951778491,20,10
2017/3/21 9:33,2.867774858,20,10
2017/3/21 9:34,2.867774858,20,10
2017/3/21 9:35,2.867774858,20,10
2017/3/21 9:36,2.867774858,20,9
2017/3/21 9:37,2.867774858,20,9
2017/3/21 9:38,2.783771226,20,9
2017/3/21 9:39,2.783771226,20,9
2017/3/21 9:40,2.783771226,20,10
2017/3/21 9:41,2.783771226,20,10
2017/3/21 9:42,2.783771226,20,10
2017/3/21 9:43,2.725614865,20,10
2017/3/21 9:44,2.725614865,20,11
2017/3/21 9:45,2.725614865,20,11
2017/3/21 9:46,2.725614865,20,11
2017/3/21 9:47,2.725614865,20,10
2017/3/21 9:48,2.751462137,20,10
2017/3/21 9:49,2.751462137,20,10
2017/3/21 9:50,2.751462137,20,10
2017/3/21 9:51,2.751462137,20,10
2017/3/21 9:52,2.751462137,20,10
2017/3/21 9:53,2.796694862,20,10
2017/3/21 9:54,2.796694862,20,10
2017/3/21 9:55,2.796694862,20,10
2017/3/21 9:56,2.796694862,20,10
2017/3/21 9:57,2.796694862,20,10
2017/3/21 9:58,2.906545766,20,10
2017/3/21 9:59,2.906545766,20,10
2017/3/21 10:00,2.906545766,20,10
2017/3/21 10:01,2.906545766,20,10
2017/3/21 10:02,2.906545766,20,10
2017/3/21 10:03,2.887160312,20,10
2017/3/21 10:04,2.887160312,20,10
2017/3/21 10:05,2.887160312,20,10
2017/3/21 10:06,2.887160312,20,10
2017/3/21 10:07,2.887160312,20,10
2017/3/21 10:08,2.971163944,20,10
2017/3/21 10:09,2.971163944,20,10
2017/3/21 10:10,2.971163944,20,10
2017/3/21 10:11,2.971163944,20,9
2017/3/21 10:12,2.971163944,20,9
2017/3/21 10:13,2.951778491,20,9
2017/3/21 10:14,2.951778491,20,9
2017/3/21 10:15,2.951778491,20,9
2017/3/21 10:16,2.951778491,20,9
2017/3/21 10:17,2.951778491,20,10
2017/3/21 10:18,2.971163944,20,10
2017/3/21 10:19,2.971163944,20,10
2017/3/21 10:20,2.971163944,20,10
2017/3/21 10:21,2.971163944,20,8
2017/3/21 10:22,2.971163944,20,8
2017/3/21 10:23,2.913007584,20,8
2017/3/21 10:24,2.913007584,20,4
2017/3/21 10:25,2.913007584,20,2
2017/3/21 10:26,2.913007584,20,2
2017/3/21 10:27,2.913007584,20,2
2017/3/21 10:28,2.854851223,20,2
2017/3/21 10:29,2.854851223,20,2
2017/3/21 10:30,2.854851223,20,2
2017/3/21 10:31,2.854851223,20,2
2017/3/21 10:32,2.854851223,20,2
2017/3/21 10:33,2.913007584,20,2
2017/3/21 10:34,2.913007584,20,2
2017/3/21 10:35,2.913007584,20,2
2017/3/21 10:36,2.913007584,20,2
2017/3/21 10:37,2.913007584,20,2
2017/3/21 10:38,2.841927587,20,2
2017/3/21 10:39,2.841927587,20,2
2017/3/21 10:40,2.841927587,20,0
2017/3/21 10:41,2.841927587,20,0
2017/3/21 10:42,2.841927587,20,2
2017/3/21 10:43,2.673920322,20,6
2017/3/21 10:44,2.673920322,20,6
2017/3/21 10:45,2.673920322,20,2
2017/3/21 10:46,2.673920322,20,4
2017/3/21 10:47,2.673920322,20,8
2017/3/21 10:48,2.441294879,20,8
2017/3/21 10:49,2.441294879,20,7
2017/3/21 10:50,2.441294879,20,9
2017/3/21 10:51,2.441294879,20,9
2017/3/21 10:52,2.441294879,20,8
2017/3/21 10:53,2.324982157,20,5
2017/3/21 10:54,2.324982157,20,6
2017/3/21 10:55,2.324982157,20,17
2017/3/21 10:56,2.324982157,20,15
2017/3/21 10:57,2.324982157,20,23
2017/3/21 10:58,2.247440343,20,24
2017/3/21 10:59,2.247440343,20,24
2017/3/21 11:00,2.247440343,20,24
2017/3/21 11:01,2.247440343,20,26
2017/3/21 11:02,2.247440343,20,25
2017/3/21 11:03,2.46714215,20,28
2017/3/21 11:04,2.46714215,20,28
