Date & Time,use [kW],gen [kW],Electronics closet [kW],Office outlets 2 [kW],Dishwasher &amp; disposal [kW],Hot tub [kW],HP #3 [kW],HP #2 [kW],HP #1 [kW],Wall oven [kW],ERV + humidifier + fountain [kW],Freezer + gallery lights [kW],Phoenix boiler [kW]
2015-12-20 07:51:00,5.034666667,0.0,0.075533333,0.00125,0.000283333,0.045233333,0.011883333,4.873833333,0.004733333,0.000733333,0.006483333,0.00785,0.008316667
2015-12-20 07:52:00,0.577616667,0.0,0.07585,0.001233333,0.000283333,0.044533333,0.009016667,0.415633333,0.0084,6.6667e-05,0.006516667,0.007883333,0.008333333
2015-12-20 07:53:00,0.173716667,0.0,0.075816667,0.001233333,0.0003,0.044616667,0.008816667,0.01135,0.008866667,3.3333e-05,0.006516667,0.0079,0.008333333
2015-12-20 07:54:00,0.173633333,0.0,0.075766667,0.001233333,0.000283333,0.044566667,0.008816667,0.01135,0.0089,0.0,0.0065,0.007883333,0.008333333
2015-12-20 07:55:00,0.173516667,0.0,0.075733333,0.001233333,0.000283333,0.044533333,0.008816667,0.011383333,0.00885,0.0,0.0065,0.007866667,0.008316667
2015-12-20 07:56:00,2.856733333,0.0,0.075733333,0.00125,0.0003,0.044883333,0.010566667,2.695433333,0.006383333,0.000433333,0.006483333,0.007816667,0.008316667
2015-12-20 07:57:00,4.222483333,0.0,0.075566667,0.001233333,0.0003,0.044983333,0.012533333,4.060666667,0.00525,0.00065,0.006483333,0.007816667,0.0083
2015-12-20 07:58:00,4.267483333,0.0,0.075583333,0.00125,0.000283333,0.04495,0.013183333,4.105116667,0.005166667,0.00065,0.006466667,0.007833333,0.0083
2015-12-20 07:59:00,4.308766667,0.0,0.07555,0.001233333,0.0003,0.044933333,0.0132,4.146433333,0.00515,0.00065,0.006466667,0.00785,0.0083
2015-12-20 08:00:00,6.10405,0.0,0.075583333,0.00125,0.0003,0.045266667,1.647883333,4.307616667,0.004416667,0.000816667,0.00645,0.007816667,0.008283333
2015-12-20 08:01:00,7.536483333,0.0,0.075466667,0.001233333,0.000283333,0.045483333,2.8568,4.531866667,0.00385,0.001,0.006433333,0.007783333,0.008283333
2015-12-20 08:02:00,7.453816667,0.0,0.0755,0.00125,0.000283333,0.045466667,2.824083333,4.481733333,0.003916667,0.000966667,0.00645,0.007816667,0.008283333
2015-12-20 08:03:00,4.605066667,0.0,0.075633333,0.001233333,0.0003,0.045083333,0.01235,4.4436,0.004933333,0.000666667,0.006466667,0.00785,0.008283333
2015-12-20 08:04:00,4.590333333,0.0,0.075583333,0.00125,0.000283333,0.045133333,0.011633333,4.429516667,0.005,0.000683333,0.006466667,0.00785,0.0083
2015-12-20 08:05:00,4.60035,0.0,0.075583333,0.00125,0.0003,0.045116667,0.01165,4.439483333,0.005033333,0.000683333,0.006466667,0.00785,0.0083
2015-12-20 08:06:00,6.148783333,0.0,0.0755,0.00125,0.000283333,0.0454,0.011183333,4.423483333,1.570383333,0.001266667,0.00645,0.007833333,0.008283333
2015-12-20 08:07:00,9.407383333,0.0,0.075333333,0.001233333,0.000266667,0.0459,0.010366667,4.464183333,4.7899,0.002333333,0.006433333,0.007833333,0.008266667
2015-12-20 08:08:00,9.548133333,0.0,0.07535,0.001233333,0.00025,0.045883333,0.010416667,4.506016667,4.88885,0.0024,0.006433333,0.007833333,0.008266667
2015-12-20 08:09:00,9.7075,0.0,0.0755,0.00125,0.000266667,0.04595,0.0106,4.577516667,4.976316667,0.00245,0.00645,0.007816667,0.008283333
2015-12-20 08:10:00,9.826866667,0.0,0.075533333,0.001233333,0.000266667,0.045833333,0.0123,4.63105,5.0406,0.002483333,0.006433333,0.007833333,0.008266667
2015-12-20 08:11:00,9.906816667,0.0,0.075466667,0.001266667,0.00025,0.045833333,0.012283333,4.667666667,5.084016667,0.002483333,0.006433333,0.007816667,0.008266667
2015-12-20 08:12:00,10.122966667,0.0,0.07535,0.001233333,0.000266667,0.045866667,0.1535,4.702966667,5.123816667,0.002533333,0.006433333,0.0078,0.008266667
2015-12-20 08:13:00,8.462266667,0.0,0.075416667,0.001266667,0.000283333,0.0457,2.675266667,4.7055,0.919433333,0.001216667,0.006433333,0.025933333,0.00825
2015-12-20 08:14:00,7.62225,0.0,0.075466667,0.001233333,0.0003,0.045433333,2.820133333,4.5493,0.00395,0.000966667,0.006316667,0.11285,0.008233333
2015-12-20 08:15:00,7.706183333,0.0,0.075533333,0.00275,0.000283333,0.045466667,2.88345,4.56945,0.00395,0.000983333,0.00635,0.1117,0.008233333
2015-12-20 08:16:00,7.79005,0.0,0.075566667,0.00715,0.0003,0.045533333,2.93825,4.596933333,0.003983333,0.001,0.006383333,0.108683333,0.008266667
2015-12-20 08:17:00,10.2072,0.0,0.075466667,0.00125,0.0003,2.4163,2.976166667,4.6132,0.003516667,0.001133333,0.006366667,0.107516667,0.00825
2015-12-20 08:18:00,9.829416667,0.0,0.07545,0.00125,0.0003,4.10615,0.8948,4.626966667,0.004016667,0.001,0.006366667,0.10685,0.008266667
2015-12-20 08:19:00,12.06735,0.0,0.075366667,0.00125,0.0003,7.198833333,0.014733333,4.653483333,0.003766667,0.001083333,0.00635,0.10615,0.0082
2015-12-20 08:20:00,12.323933333,0.0,0.075283333,0.001233333,0.0003,7.349483333,0.014983333,4.760166667,0.003633333,0.001116667,0.006366667,0.105416667,0.008183333
2015-12-20 08:21:00,12.36505,0.0,0.075416667,0.00125,0.000316667,7.346833333,0.015,4.804816667,0.003616667,0.001116667,0.006366667,0.10435,0.0082
2015-12-20 08:22:00,9.531766667,0.0,0.0755,0.00125,0.0003,7.362183333,0.01315,1.956116667,0.005916667,0.000666667,0.0064,0.103416667,0.0082
2015-12-20 08:23:00,7.5932,0.0,0.0756,0.001233333,0.0003,7.36915,0.011966667,0.010366667,0.007683333,0.000316667,0.0064,0.102583333,0.008233333
2015-12-20 08:24:00,5.447033333,0.0,0.07565,0.001216667,0.0003,5.224666667,0.009416667,0.01075,0.008133333,0.000216667,0.006416667,0.102416667,0.008283333
2015-12-20 08:25:00,6.041016667,0.0,0.07565,0.00125,0.000316667,4.19735,0.00935,0.01015,0.006733333,1.620916667,0.006416667,0.104583333,0.0083
2015-12-20 08:26:00,12.445833333,0.0,0.075416667,0.00125,0.000316667,4.153533333,0.011833333,3.849116667,0.0009,4.23815,0.006433333,0.1006,0.008283333
2015-12-20 08:27:00,13.416183333,0.0,0.075416667,0.001266667,0.000316667,4.1456,0.0124,4.876616667,0.000216667,4.1894,0.0064,0.100283333,0.008266667
2015-12-20 08:28:00,15.301333333,0.0,0.0752,0.001266667,0.0003,4.132266667,1.87645,4.947016667,0.000483333,4.155133333,0.006416667,0.0995,0.008266667
2015-12-20 08:29:00,16.2935,0.0,0.075116667,0.00125,0.000316667,4.117333333,2.867866667,4.984233333,0.000833333,4.134533333,0.006366667,0.099083333,0.008233333
2015-12-20 08:30:00,14.624666667,0.0,0.075216667,0.00125,0.000316667,4.131733333,2.955883333,3.19765,0.000683333,4.148433333,0.0064,0.098833333,0.008266667
2015-12-20 08:31:00,9.65315,0.0,0.075383333,0.001233333,0.000316667,4.171583333,1.088316667,0.008783333,0.00405,4.190183333,0.006416667,0.098583333,0.0083
2015-12-20 08:32:00,8.59365,0.0,0.075416667,0.001233333,0.000316667,4.181116667,0.007583333,0.009283333,0.004516667,4.200183333,0.006466667,0.099233333,0.0083
2015-12-20 08:33:00,8.585066667,0.0,0.07555,0.00125,0.000316667,4.176933333,0.0076,0.009383333,0.004483333,4.196866667,0.006433333,0.09795,0.0083
2015-12-20 08:34:00,8.57145,0.0,0.07585,0.00125,0.0003,4.170533333,0.007583333,0.00935,0.0045,4.189766667,0.006416667,0.097616667,0.008283333
2015-12-20 08:35:00,7.300933333,0.0,0.075433333,0.00125,0.000316667,4.181483333,0.0077,0.00985,0.005816667,2.906783333,0.006433333,0.097566667,0.0083
2015-12-20 08:36:00,4.584166667,0.0,0.075533333,0.001233333,0.0003,4.195733333,0.0083,0.182816667,0.008483333,3.3333e-05,0.006416667,0.097083333,0.0083
2015-12-20 08:37:00,6.6375,0.0,0.075433333,0.001266667,0.0003,1.695216667,0.01165,4.7377,0.0051,0.0006,0.006416667,0.096733333,0.008283333
2015-12-20 08:38:00,5.2613,0.0,0.075483333,0.001283333,0.0003,0.046833333,0.013216667,4.999016667,0.00505,0.000566667,0.006383333,0.106033333,0.008266667
2015-12-20 08:39:00,6.3618,0.0,0.075483333,0.001266667,0.0003,0.046883333,0.013733333,5.111133333,0.003883333,0.99845,0.006416667,0.095983333,0.008266667
2015-12-20 08:40:00,4.526433333,0.0,0.075466667,0.001266667,0.000316667,0.046683333,0.01165,2.084133333,0.00515,2.190816667,0.00645,0.0962,0.0083
2015-12-20 08:41:00,4.094983333,0.0,0.0754,0.001266667,0.0003,0.046883333,1.6664,0.009466667,0.00645,2.178183333,0.00645,0.095883333,0.0083
2015-12-20 08:42:00,4.856766667,0.0,0.0753,0.00125,0.0003,0.047066667,2.76255,0.009,0.0065,1.844583333,0.006433333,0.0955,0.008283333
2015-12-20 08:43:00,5.309116667,0.0,0.075533333,0.00125,0.0003,0.047066667,2.887016667,0.0088,0.00605,2.172966667,0.00645,0.0954,0.008283333
2015-12-20 08:44:00,5.349383333,0.0,0.075683333,0.00125,0.000316667,0.04705,2.9275,0.008833333,0.006033333,2.168616667,0.006416667,0.099416667,0.008266667
2015-12-20 08:45:00,3.28105,0.0,0.075883333,0.00125,0.0003,0.046866667,2.9615,0.009883333,0.008233333,0.06755,0.006416667,0.094866667,0.0083
2015-12-20 08:46:00,1.69205,0.0,0.075933333,0.00125,0.0003,0.046416667,1.43895,0.010683333,0.008833333,3.3333e-05,0.006416667,0.09495,0.008283333
2015-12-20 08:47:00,0.26385,0.0,0.075983333,0.001266667,0.000283333,0.04615,0.008933333,0.011666667,0.009683333,0.000233333,0.00645,0.0949,0.0083
2015-12-20 08:48:00,0.246516667,0.0,0.075916667,0.00125,0.0003,0.0462,0.008933333,0.01175,0.009733333,0.0003,0.006466667,0.077333333,0.008333333
2015-12-20 08:49:00,0.175983333,0.0,0.075733333,0.00125,0.0003,0.04625,0.008883333,0.011533333,0.009183333,6.6667e-05,0.006533333,0.0079,0.00835
2015-12-20 08:50:00,0.1762,0.0,0.075983333,0.001233333,0.0003,0.046266667,0.008916667,0.01155,0.009116667,6.6667e-05,0.006516667,0.007916667,0.008333333
2015-12-20 08:51:00,0.703416667,0.0,0.076016667,0.00125,0.0003,0.046333333,0.0093,0.539,0.008466667,5e-05,0.006533333,0.007916667,0.00835
2015-12-20 08:52:00,4.9676,0.0,0.0756,0.001266667,0.0003,0.046916667,0.011933333,4.80445,0.00505,0.000633333,0.006516667,0.007883333,0.008316667
2015-12-20 08:53:00,5.229933333,0.0,0.075733333,0.00125,0.0003,0.046916667,0.013016667,5.065933333,0.004733333,0.0007,0.006533333,0.007883333,0.008333333
2015-12-20 08:54:00,4.312916667,0.0,0.075816667,0.001266667,0.0003,0.046633333,0.0133,4.148233333,0.005283333,0.000616667,0.006483333,0.0079,0.008316667
2015-12-20 08:55:00,0.177566667,0.0,0.075766667,0.001233333,0.0003,0.04605,0.010783333,0.011933333,0.0087,5e-05,0.00655,0.00795,0.00835
2015-12-20 08:56:00,0.1763,0.0,0.075783333,0.00125,0.0003,0.046216667,0.009783333,0.011283333,0.008883333,1.6667e-05,0.00655,0.007933333,0.008333333
2015-12-20 08:57:00,0.17565,0.0,0.07575,0.00125,0.0003,0.04625,0.00895,0.01135,0.008983333,1.6667e-05,0.006533333,0.00795,0.00835
2015-12-20 08:58:00,3.116633333,0.0,0.075633333,0.00125,0.000316667,0.046783333,0.008466667,0.010433333,0.0064,2.94455,0.006533333,0.007916667,0.00835
2015-12-20 08:59:00,4.412766667,0.0,0.075516667,0.001233333,0.000316667,0.046933333,0.008266667,0.00995,0.00525,4.242483333,0.006566667,0.0079,0.00835
2015-12-20 09:00:00,4.399283333,0.0,0.075666667,0.00125,0.000316667,0.046933333,0.00825,0.009916667,0.005216667,4.228966667,0.00655,0.007883333,0.008333333
2015-12-20 09:01:00,4.39275,0.0,0.0757,0.001266667,0.000316667,0.046883333,0.00825,0.009916667,0.005216667,4.222483333,0.00655,0.007833333,0.008333333
2015-12-20 09:02:00,4.397616667,0.0,0.075616667,0.00125,0.000316667,0.046916667,0.00825,0.0099,0.005216667,4.227366667,0.006566667,0.007866667,0.00835
2015-12-20 09:03:00,1.209116667,0.0,0.0758,0.00125,0.0003,0.046333333,0.00975,0.011116667,0.0083,1.03355,0.006533333,0.007833333,0.00835
2015-12-20 09:04:00,0.178033333,0.0,0.0759,0.001266667,0.0003,0.046083333,0.010816667,0.0115,0.0093,0.000133333,0.006533333,0.007833333,0.008366667
2015-12-20 09:05:00,0.178,0.0,0.07585,0.00125,0.0003,0.046116667,0.010816667,0.011516667,0.009283333,0.000116667,0.006533333,0.007866667,0.00835
2015-12-20 09:06:00,1.59815,0.0,0.075833333,0.001266667,0.0003,0.046466667,1.432,0.010733333,0.0088,1.6667e-05,0.006533333,0.00785,0.00835
2015-12-20 09:07:00,2.2169,0.0,0.075766667,0.00125,0.0003,0.046566667,1.240466667,0.821883333,0.008033333,0.0001,0.006516667,0.007866667,0.00835
2015-12-20 09:08:00,5.4145,0.0,0.075683333,0.001266667,0.0003,0.0469,0.01195,4.83345,0.005133333,0.417166667,0.006516667,0.0078,0.008333333
2015-12-20 09:09:00,7.430183333,0.0,0.075583333,0.001266667,0.000316667,0.047083333,0.011866667,5.083616667,0.003366667,2.184383333,0.006516667,0.00785,0.008333333
2015-12-20 09:10:00,6.164683333,0.0,0.075616667,0.001266667,0.0003,0.046933333,0.011066667,3.82865,0.00435,2.173816667,0.006516667,0.00785,0.008316667
2015-12-20 09:11:00,1.24675,0.0,0.075816667,0.001266667,0.0003,0.046316667,0.008816667,0.0118,0.008666667,1.07095,0.00655,0.0079,0.008366667
2015-12-20 09:12:00,2.048983333,0.0,0.07585,0.001266667,0.0003,0.04655,0.008616667,0.0109,0.00795,1.874766667,0.00655,0.007883333,0.00835
2015-12-20 09:13:00,1.116283333,0.0,0.075833333,0.001266667,0.0003,0.046366667,0.008733333,0.01125,0.00885,0.940933333,0.006516667,0.0079,0.008333333
2015-12-20 09:14:00,1.56075,0.0,0.075766667,0.00125,0.0003,0.0464,0.00985,0.01115,0.008383333,1.326833333,0.064616667,0.007866667,0.008333333
2015-12-20 09:15:00,2.264983333,0.0,0.07565,0.00125,0.0003,0.0464,0.010466667,0.01085,0.007666667,2.009633333,0.086583333,0.007833333,0.00835
2015-12-20 09:16:00,1.167066667,0.0,0.075733333,0.00465,0.0003,0.04615,0.01065,0.011283333,0.0087,0.907616667,0.085816667,0.007833333,0.008333333
2015-12-20 09:17:00,3.40805,0.0,0.075583333,0.005,0.000316667,0.0466,1.507166667,0.010083333,0.00745,1.710266667,0.029416667,0.00785,0.008316667
2015-12-20 09:18:00,5.200383333,0.0,0.075533333,0.00125,0.0003,0.04695,2.875583333,0.009133333,0.00655,2.162366667,0.00655,0.00785,0.008316667
2015-12-20 09:19:00,2.7293,0.0,0.075766667,0.001266667,0.0003,0.046566667,0.391733333,0.010583333,0.007433333,2.1729,0.00655,0.007866667,0.008333333
2015-12-20 09:20:00,2.352683333,0.0,0.07585,0.001266667,0.0003,0.046583333,0.008583333,0.010966667,0.00765,2.178716667,0.00655,0.007883333,0.008333333
2015-12-20 09:21:00,2.351866667,0.0,0.0759,0.001266667,0.0003,0.0466,0.008633333,0.01095,0.007633333,2.177816667,0.006566667,0.007866667,0.008333333
2015-12-20 09:22:00,0.8229,0.0,0.075883333,0.001266667,0.000283333,0.046266667,0.008883333,0.01155,0.009233333,0.646783333,0.006533333,0.007866667,0.00835
2015-12-20 09:23:00,0.177466667,0.0,0.07595,0.001266667,0.0003,0.046166667,0.0089,0.011833333,0.009916667,0.000366667,0.006533333,0.0079,0.008333333
2015-12-20 09:24:00,0.177266667,0.0,0.075916667,0.00125,0.000283333,0.04615,0.008883333,0.01175,0.0099,0.000366667,0.006533333,0.007883333,0.00835
2015-12-20 09:25:00,1.004116667,0.0,0.0759,0.001266667,0.0003,0.0463,0.0095,0.8389,0.009016667,0.000233333,0.0065,0.007883333,0.008316667
2015-12-20 09:26:00,4.9984,0.0,0.075783333,0.001266667,0.0003,0.0467,0.013583333,4.832716667,0.0057,0.000316667,0.0065,0.00785,0.008316667
2015-12-20 09:27:00,5.391716667,0.0,0.075716667,0.001266667,0.000283333,0.046716667,0.013916667,5.0728,0.005316667,0.15305,0.006483333,0.00785,0.008316667
2015-12-20 09:28:00,6.1618,0.0,0.075733333,0.001283333,0.0003,0.046766667,0.012816667,3.8136,0.004216667,2.184416667,0.0065,0.00785,0.008316667
2015-12-20 09:29:00,2.351916667,0.0,0.075783333,0.001266667,0.0003,0.046483333,0.008766667,0.01135,0.007583333,2.177666667,0.006516667,0.007866667,0.008333333
2015-12-20 09:30:00,1.0826,0.0,0.075833333,0.001266667,0.0003,0.04635,0.00875,0.011266667,0.008966667,0.907183333,0.0065,0.007866667,0.008316667
2015-12-20 09:31:00,0.17695,0.0,0.075816667,0.00125,0.000283333,0.04615,0.008866667,0.011616667,0.0099,0.000366667,0.006483333,0.007883333,0.008333333
2015-12-20 09:32:00,0.177216667,0.0,0.075833333,0.001266667,0.0003,0.04615,0.008883333,0.0118,0.0099,0.000366667,0.0065,0.007883333,0.008333333
2015-12-20 09:33:00,0.177283333,0.0,0.075833333,0.00125,0.0003,0.0462,0.008933333,0.011783333,0.009916667,0.000366667,0.0065,0.007883333,0.008316667
2015-12-20 09:34:00,0.17735,0.0,0.07585,0.001266667,0.000283333,0.046166667,0.008933333,0.011833333,0.009933333,0.000366667,0.0065,0.007883333,0.008333333
2015-12-20 09:35:00,1.250333333,0.0,0.0758,0.00125,0.0003,0.046333333,0.008783333,0.011383333,0.008766667,1.075,0.0065,0.007883333,0.008333333
2015-12-20 09:36:00,2.358616667,0.0,0.075766667,0.00125,0.0003,0.0464,0.010333333,0.010933333,0.00755,2.1834,0.006516667,0.00785,0.008316667
2015-12-20 09:37:00,5.851933333,0.0,0.075916667,0.001266667,0.0003,0.046716667,0.01285,3.835766667,0.0044,1.852166667,0.00645,0.007816667,0.008283333
2015-12-20 09:38:00,4.785783333,0.0,0.075483333,0.001283333,0.0003,0.046566667,0.013566667,4.620516667,0.005783333,0.000316667,0.00645,0.00785,0.0083
2015-12-20 09:39:00,7.33765,0.0,0.0753,0.001266667,0.0003,0.047,2.41055,4.776383333,0.004866667,0.000533333,0.006433333,0.007816667,0.008266667
2015-12-20 09:40:00,8.73695,0.0,0.075316667,0.001266667,0.0003,0.047233333,2.908783333,4.8667,0.003333333,0.811483333,0.006433333,0.007816667,0.008283333
2015-12-20 09:41:00,7.81795,0.0,0.075583333,0.001283333,0.0003,0.047083333,0.569966667,4.933316667,0.002633333,2.165183333,0.006466667,0.007833333,0.0083
2015-12-20 09:42:00,7.293933333,0.0,0.075633333,0.001266667,0.0003,0.04705,0.011683333,4.978916667,0.00285,2.15365,0.006466667,0.007833333,0.008283333
2015-12-20 09:43:00,2.663233333,0.0,0.075816667,0.001266667,0.0003,0.04655,0.008983333,0.657716667,0.0068,1.843116667,0.0065,0.007866667,0.008316667
2015-12-20 09:44:00,0.344583333,0.0,0.0758,0.00125,0.0003,0.046183333,0.0089,0.01165,0.0096,0.1682,0.006466667,0.0079,0.008333333
2015-12-20 09:45:00,2.350033333,0.0,0.0758,0.001266667,0.000283333,0.046516667,0.0085,0.010933333,0.007616667,2.176433333,0.0065,0.007866667,0.008316667
2015-12-20 09:46:00,2.3519,0.0,0.075933333,0.001266667,0.0003,0.046533333,0.008516667,0.0185,0.007633333,2.170533333,0.0065,0.007866667,0.008316667
2015-12-20 09:47:00,3.8333,0.0,0.075833333,0.001283333,0.0003,0.04685,0.0082,0.018916667,1.493033333,2.1662,0.0065,0.007866667,0.008316667
2015-12-20 09:48:00,7.597533333,0.0,0.075666667,0.001283333,0.000283333,0.0473,0.011,2.558316667,4.0345,0.846616667,0.00645,0.007816667,0.0083
2015-12-20 09:49:00,9.13515,0.0,0.075566667,0.001266667,0.000266667,0.047433333,0.012783333,4.754066667,4.185666667,0.001716667,0.0064,0.04515,0.008266667
2015-12-20 09:50:00,9.438666667,0.0,0.075566667,0.001283333,0.000266667,0.047433333,0.0128,4.863933333,4.31035,0.001783333,0.006316667,0.114266667,0.008233333
2015-12-20 09:51:00,11.558683333,0.0,0.075466667,0.001266667,0.034783333,0.04775,1.986866667,4.9134,4.3743,0.002,0.0063,0.112333333,0.008216667
2015-12-20 09:52:00,12.58395,0.0,0.0755,0.001266667,0.000266667,0.048,2.623283333,4.425533333,4.21985,1.066966667,0.006333333,0.108733333,0.008216667
2015-12-20 09:53:00,5.289966667,0.0,0.075716667,0.001266667,0.0003,0.046916667,2.78515,0.009816667,0.077416667,2.17075,0.006383333,0.107983333,0.008266667
2015-12-20 09:54:00,5.294483333,0.0,0.0757,0.00125,0.0003,0.046933333,2.8705,0.008966667,0.00665,2.1623,0.006383333,0.10725,0.00825
2015-12-20 09:55:00,3.396933333,0.0,0.075733333,0.00125,0.0003,0.046733333,2.92825,0.009916667,0.008616667,0.204583333,0.006366667,0.106916667,0.008266667
2015-12-20 09:56:00,3.22205,0.0,0.075783333,0.00125,0.0003,0.046683333,2.958466667,0.010133333,0.0088,0.000116667,0.006366667,0.105883333,0.008266667
2015-12-20 09:57:00,3.241466667,0.0,0.07575,0.00125,0.000283333,0.0467,2.978766667,0.010083333,0.008766667,0.000116667,0.006366667,0.105116667,0.008266667
2015-12-20 09:58:00,4.3214,0.0,0.075716667,0.00125,0.0003,0.046783333,2.9929,0.009566667,0.0077,1.068616667,0.006366667,0.103933333,0.008266667
2015-12-20 09:59:00,5.424016667,0.0,0.075666667,0.00125,0.0003,0.04695,3.00055,0.00905,0.00655,2.166016667,0.006366667,0.103066667,0.00825
2015-12-20 10:00:00,5.424733333,0.0,0.07575,0.001266667,0.0003,0.04695,3.008933333,0.009033333,0.00655,2.158816667,0.006383333,0.102483333,0.008266667
2015-12-20 10:01:00,3.2768,0.0,0.075783333,0.00125,0.0003,0.046716667,3.01735,0.009983333,0.008733333,0.0001,0.006366667,0.10195,0.008266667
2015-12-20 10:02:00,3.28275,0.0,0.075783333,0.00125,0.000283333,0.046666667,3.0241,0.009966667,0.008683333,0.000116667,0.006366667,0.101283333,0.00825
2015-12-20 10:03:00,6.323966667,0.0,0.075516667,0.00125,0.0003,0.04695,3.025066667,3.053966667,0.006066667,0.00035,0.00635,0.1006,0.00825
2015-12-20 10:04:00,8.50985,0.0,0.0754,0.001266667,0.0003,0.047133333,3.025216667,4.920333333,0.0043,0.321233333,0.00635,0.100066667,0.00825
2015-12-20 10:05:00,8.34785,0.0,0.075433333,0.00125,0.0003,0.047166667,3.0288,5.071016667,0.004533333,0.005366667,0.006333333,0.0994,0.00825
2015-12-20 10:06:00,4.61805,0.0,0.075633333,0.00125,0.000316667,0.0468,3.04275,1.32975,0.00755,0.0001,0.006383333,0.09945,0.008266667
2015-12-20 10:07:00,3.30135,0.0,0.075633333,0.001233333,0.0003,0.046783333,3.0448,0.009933333,0.008783333,0.000116667,0.006383333,0.0991,0.008283333
2015-12-20 10:08:00,3.267483333,0.0,0.07565,0.00125,0.0003,0.046716667,3.011716667,0.009883333,0.008783333,0.000116667,0.006383333,0.0984,0.008283333
2015-12-20 10:09:00,3.278383333,0.0,0.075733333,0.001233333,0.0003,0.046733333,3.022716667,0.010016667,0.008683333,6.6667e-05,0.006383333,0.098233333,0.008283333
2015-12-20 10:10:00,3.97955,0.0,0.0758,0.00125,0.0003,0.0467,1.52925,0.009916667,0.007,2.196966667,0.006416667,0.097666667,0.008283333
2015-12-20 10:11:00,2.445866667,0.0,0.07585,0.00125,0.0003,0.046583333,0.008566667,0.010933333,0.00755,2.182766667,0.006416667,0.097366667,0.008283333
2015-12-20 10:12:00,1.979433333,0.0,0.075783333,0.001233333,0.000316667,0.046466667,0.00865,0.011066667,0.008,1.71595,0.006433333,0.097233333,0.0083
2015-12-20 10:13:00,1.738366667,0.0,0.075766667,0.00125,0.0003,0.046433333,0.008666667,0.011183333,0.00825,1.475033333,0.006416667,0.096766667,0.0083
2015-12-20 10:14:00,2.437983333,0.0,0.075683333,0.00125,0.0003,0.046566667,0.008583333,0.010916667,0.00765,2.175733333,0.006433333,0.096566667,0.0083
2015-12-20 10:15:00,1.822166667,0.0,0.075666667,0.001233333,0.000316667,0.046466667,0.008683333,0.011133333,0.00815,1.559666667,0.0064,0.096166667,0.008283333
2015-12-20 10:16:00,1.434916667,0.0,0.075716667,0.00125,0.0003,0.046433333,0.0096,1.18325,0.008,0.0001,0.006416667,0.09575,0.0083
2015-12-20 10:17:00,4.352433333,0.0,0.07565,0.010633333,0.0003,0.0467,0.012283333,4.091833333,0.00545,0.00055,0.006366667,0.095483333,0.008283333
2015-12-20 10:18:00,4.649916667,0.0,0.075666667,0.00645,0.019433333,0.046583333,0.0133,4.37415,0.005233333,0.000583333,0.006383333,0.095033333,0.008266667
2015-12-20 10:19:00,4.768616667,0.0,0.0756,0.001266667,0.0003,0.046633333,0.013416667,4.58105,0.00505,0.00065,0.006433333,0.031216667,0.0083
2015-12-20 10:20:00,4.8631,0.0,0.075566667,0.00125,0.0003,0.046716667,0.012616667,4.699716667,0.005,0.00065,0.00645,0.007833333,0.0083
2015-12-20 10:21:00,4.8526,0.0,0.075633333,0.001266667,0.0003,0.04685,0.011816667,4.689733333,0.005083333,0.000633333,0.00645,0.0078,0.0083
2015-12-20 10:22:00,4.697283333,0.0,0.0756,0.00125,0.000316667,0.046866667,0.011733333,4.534316667,0.005183333,0.000566667,0.006466667,0.007816667,0.0083
2015-12-20 10:23:00,4.6953,0.0,0.075633333,0.00125,0.0003,0.046866667,0.011733333,4.532316667,0.005216667,0.0006,0.006466667,0.0078,0.008316667
2015-12-20 10:24:00,4.742883333,0.0,0.075583333,0.001266667,0.0003,0.046766667,0.011783333,4.580033333,0.005166667,0.0006,0.00645,0.007833333,0.0083
2015-12-20 10:25:00,4.76065,0.0,0.075516667,0.00125,0.0003,0.046833333,0.0117,4.59795,0.005116667,0.0006,0.00645,0.007833333,0.0083
2015-12-20 10:26:00,4.779683333,0.0,0.075566667,0.00125,0.0003,0.046833333,0.011716667,4.6169,0.00515,0.000633333,0.006466667,0.007833333,0.0083
2015-12-20 10:27:00,4.7908,0.0,0.075533333,0.00125,0.0003,0.046716667,0.012716667,4.627283333,0.005066667,0.000633333,0.006433333,0.007833333,0.0083
2015-12-20 10:28:00,4.804866667,0.0,0.075566667,0.00125,0.000316667,0.0467,0.013516667,4.6405,0.005016667,0.000633333,0.006466667,0.00785,0.008316667
2015-12-20 10:29:00,4.818816667,0.0,0.075516667,0.00125,0.0003,0.046716667,0.013516667,4.654516667,0.005033333,0.00065,0.006466667,0.00785,0.0083
2015-12-20 10:30:00,4.832783333,0.0,0.07555,0.001266667,0.0003,0.046783333,0.012616667,4.669166667,0.005083333,0.000616667,0.006466667,0.00785,0.008316667
2015-12-20 10:31:00,4.849283333,0.0,0.0756,0.00125,0.0003,0.0469,0.011916667,4.6862,0.005083333,0.000616667,0.006483333,0.00785,0.008316667
2015-12-20 10:32:00,4.864616667,0.0,0.075583333,0.001266667,0.0003,0.046866667,0.011866667,4.701583333,0.005133333,0.000616667,0.006466667,0.00785,0.008316667
2015-12-20 10:33:00,4.87885,0.0,0.075583333,0.001266667,0.0003,0.046916667,0.01185,4.715833333,0.005083333,0.000633333,0.006483333,0.00785,0.008316667
